,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20,-0.20478699,-0.10560834,-0.5655589,0.32287312,0.031269033,-0.2616295,-0.23544607,0.028260542,-0.5971436,-0.15070924,0.2119395,-0.015036558,-0.28955126,-0.069614485,0.12062816,-0.48687193,0.3865764,-0.09921391,-0.40113574,-0.32698682,-0.14142211,0.29499626,0.3315514,-0.07714973,0.19760805,-0.14360826,-0.6285988,-0.3164876,0.2568769,-0.24294005,0.46973777,-0.23012745,-0.19777119,-0.46230483,-0.09336308,0.030485788,-0.22524963,-0.23190321,-0.15280649,-0.12506282,-0.047006097,-0.25862524,-0.035514522,-0.0147424545,0.17094527,-0.13074985,-0.15861142,-0.14272311,-0.042994224,-0.18966657,0.04601421,-0.12723868,-0.12231145,-0.16058104,0.13434346,0.3025246,0.19361009,0.19426048,-0.34477705,0.17647113,-0.2493625,0.17540476,0.1575899,0.086806595,-0.113062695,0.15679443,0.11026213,0.25324446,-0.18568055,0.037868146,-0.29420587,0.11243926,0.2167685,-0.3311443,-0.28959826,-0.16802846,-0.1824599,-0.03854297,-0.034451082,-0.04314733,0.019095177,0.26748165,-0.18863682,0.05036004,0.5607903,0.026327468,0.19784541,-0.09036725,0.12592039,0.16319317,-0.06105853,0.1366536,-0.34079742,-0.45236692,0.12240509,0.61700916,0.25048706,0.054887075,0.3225229,0.0931189
21,-0.2664682,-0.094345696,-0.5449966,0.28426626,0.07646371,-0.27005205,-0.23676375,0.017790364,-0.6376988,-0.24147488,0.18956833,-0.00965175,-0.33734795,-0.07220503,0.10823366,-0.5332611,0.36379012,-0.04608628,-0.3761128,-0.4725448,-0.057636835,0.32680574,0.38254488,-0.051762607,0.2518761,-0.11454659,-0.6740443,-0.33705285,0.24104945,-0.26528004,0.4567626,-0.1741164,-0.26115,-0.4841567,-0.115218274,0.07422567,-0.28378257,-0.21898393,-0.17084682,-0.11854571,0.025270024,-0.29012197,-0.056151744,-0.03827145,0.19985874,-0.22469045,-0.20117481,-0.16257657,0.010030429,-0.17416865,0.033035282,-0.13286743,-0.08742517,-0.18117625,0.18876043,0.27745178,0.15035199,0.19051956,-0.35772172,0.20458485,-0.31766596,0.15261848,0.23964204,0.09473227,-0.14142783,0.1959625,0.15491372,0.30882335,-0.21697342,-0.014630988,-0.26896337,0.24360442,0.22961959,-0.36265355,-0.2879667,-0.15370245,-0.13155842,-0.07214249,0.012160544,-0.02924868,0.0006413223,0.23349959,-0.1853151,0.07948083,0.6328531,-0.012266918,0.2647269,-0.11213575,0.13501102,0.13071765,-0.032775804,0.19830781,-0.31496724,-0.47825256,0.13437125,0.69025975,0.30546772,0.04428631,0.41461614,0.180256
22,-0.12183284,-0.06562147,-0.27751195,0.14583799,0.024306793,-0.11871965,-0.11205366,0.06617822,-0.32006803,-0.07234744,0.08811333,-0.0224201,-0.15482153,-0.07046589,0.06114213,-0.26322737,0.19778363,0.038630392,-0.22976854,-0.26549494,-0.028388126,0.16417098,0.17137358,-0.05461699,0.112659246,-0.07420775,-0.2964924,-0.18790841,0.12175245,-0.12671311,0.24273522,-0.07798996,-0.08413389,-0.24785507,-0.07541941,0.026049392,-0.08428281,-0.13022172,-0.10126338,-0.06486872,0.0163645,-0.126163,-0.014096275,-0.0149767995,0.0946801,-0.0973544,-0.054881092,-0.078552656,0.023792867,-0.086288,0.033674944,-0.10899169,-0.08170458,-0.08601726,0.05241698,0.18887393,0.08676815,0.09745872,-0.19340028,0.12112202,-0.10606606,0.12136443,0.14198856,0.022467652,-0.070405014,0.10505373,0.08207786,0.14890766,-0.13950993,-0.017206216,-0.1359164,0.10596286,0.13657996,-0.17098345,-0.13054672,-0.045649845,-0.05356422,-0.04748348,-0.041033536,0.0009517903,0.04195014,0.1217388,-0.20006356,0.04657359,0.25786537,-0.010896347,0.14648281,-0.0664876,0.05452654,0.059470914,-0.029060446,0.13797657,-0.15024698,-0.18562408,0.10213735,0.32803157,0.16855192,0.01961375,0.19748476,0.06864627
23,-0.0698422,-0.0638694,-0.278965,0.17682055,0.032433387,-0.16947956,-0.05400721,-0.056307185,-0.27756166,-0.05582608,0.12632835,-0.01801393,-0.19990174,-0.0067514223,0.03400513,-0.26927057,0.19048719,-0.092606,-0.23715645,-0.12452352,-0.0654553,0.17621031,0.16761777,0.014876885,0.09478127,-0.038514774,-0.33750337,-0.1070015,0.11522003,-0.13167985,0.3193991,-0.15808591,-0.12629181,-0.26856518,-0.048714068,-0.048772346,-0.0873952,-0.05883291,-0.026776632,-0.077711344,-0.07028623,-0.14700152,-0.037442807,0.009032561,0.09246631,-0.06943055,-0.20309389,-0.019028878,-0.0051615285,-0.07549056,0.013151914,-0.055830702,-0.021047091,-0.15806599,0.13408253,0.22590846,0.094947495,0.14810748,-0.21981023,0.10319642,-0.2064104,0.06360821,0.028571086,-0.007267269,-0.04988696,0.083353065,0.0069503095,0.1557918,-0.042745415,0.048083257,-0.21406749,0.12304048,0.109041765,-0.21603471,-0.14677145,-0.09858367,-0.081618264,0.0016941117,0.06727759,-0.0365805,-0.02777137,0.10557084,-0.07346818,0.069442585,0.3104214,-0.0065339664,0.06456792,-0.059186887,0.05219083,0.083203755,-0.008738708,0.04479016,-0.12501678,-0.29333425,0.05215472,0.30181247,0.17598654,0.030167427,0.17158136,0.012476689
24,-0.23863196,-0.13649698,-0.45669228,0.23035361,0.0353108,-0.21515462,-0.2332144,0.0036384738,-0.50855833,-0.14192386,0.15691528,-0.06729098,-0.27433842,-0.08394624,0.114260025,-0.49702945,0.30509612,-0.053098958,-0.31549734,-0.37686726,-0.0067644645,0.2919121,0.35653389,-0.04925888,0.20364678,-0.06464041,-0.5286391,-0.19769646,0.18179452,-0.20212315,0.38189536,-0.15269363,-0.20939055,-0.41854933,-0.10176901,0.10192359,-0.15595122,-0.21258177,-0.14091389,-0.051500563,0.032112483,-0.27784744,-0.042227246,-0.052158356,0.15518881,-0.11735133,-0.19179605,-0.115230024,0.03220879,-0.15453364,0.024324266,-0.20968103,-0.07645137,-0.1355567,0.0993137,0.28587538,0.12222356,0.13247885,-0.33040333,0.12383415,-0.25269127,0.124418095,0.17784536,0.019967724,-0.05087173,0.168176,0.053798575,0.30500862,-0.21816826,0.0063297246,-0.23120783,0.18976629,0.23945126,-0.2401916,-0.24402799,-0.068330206,-0.09733207,-0.03064656,-0.028624784,-0.05461913,-0.03350051,0.18022533,-0.21515311,0.09772938,0.42073086,-0.037446525,0.170006,-0.06637904,0.066766724,0.072632946,-0.028347658,0.1888061,-0.2507977,-0.39097744,0.13878247,0.58812314,0.24233344,0.008828124,0.3025393,0.10832703
25,-0.0670753,-0.037489463,-0.18862307,0.08986879,0.07616563,-0.0932455,-0.093853556,0.020940695,-0.23592956,-0.09610805,0.065392025,-0.004565359,-0.114334,-0.009524553,0.04409338,-0.17129321,0.122833885,-0.01275275,-0.12653634,-0.16026337,-0.052232485,0.08892652,0.1596882,-0.037804954,0.111743815,-0.066324145,-0.22842485,-0.118319795,0.065534316,-0.07293591,0.1742129,-0.05782215,-0.092636295,-0.16113622,-0.03068543,0.054476954,-0.122320175,-0.06311225,-0.046687085,-0.050302256,-0.0019513144,-0.079277426,-0.029572496,-0.022757046,0.07482846,-0.06769958,-0.089750625,-0.05509934,-0.008776969,-0.048560724,-0.019820971,-0.061493408,-0.07982853,-0.046443902,0.07990679,0.09409109,0.058927953,0.057507627,-0.083311,0.06003243,-0.11137877,-0.0027669757,0.122049786,0.029073367,-0.056550585,0.07303865,0.041630335,0.069407865,0.0017994093,-0.0030468726,-0.060097907,0.095149815,0.029586537,-0.097875774,-0.09866195,-0.071196534,-0.02778624,-0.017332343,0.02510509,-0.024785627,-0.0008733367,0.075498894,-0.024254845,0.0035138547,0.20185907,0.0036472902,0.09647309,-0.068552166,0.030303333,0.026993604,-0.021446927,0.044492252,-0.08446447,-0.14201875,0.013265538,0.1908159,0.099104196,0.0027938103,0.13882045,0.05060635
26,-0.17865103,-0.039476242,-0.2437098,0.18083037,0.0015754113,-0.123405844,-0.1044156,-0.042236786,-0.28122705,-0.074162625,0.06161321,-0.025187591,-0.1409109,-0.033613764,0.019626632,-0.2847833,0.16087824,-0.07810337,-0.227355,-0.11937123,-0.08268469,0.17778389,0.07374987,-0.00023638687,0.0977275,-0.04831447,-0.29445058,-0.1518613,0.13926484,-0.13122606,0.19476144,-0.12228808,-0.12962222,-0.24505778,-0.05330961,-0.041959528,-0.106262796,-0.12593408,-0.030337995,-0.07007145,-0.066443406,-0.119546786,0.013883059,-0.029284036,0.111694835,-0.11299958,-0.15524107,-0.03281711,-0.012306349,-0.09313114,0.08606025,0.0068539996,-0.008615283,-0.13030429,0.08248664,0.16724057,0.1045283,0.12709947,-0.19197997,0.120475896,-0.16166678,0.10244383,0.03209732,0.021810915,-0.022078983,0.050578833,0.0422149,0.114951625,-0.085534155,0.036603086,-0.16230522,0.14065672,0.0969769,-0.25945494,-0.1192006,-0.07544839,-0.06350015,-0.055193145,0.051934704,0.052573368,0.0025721241,0.123616904,-0.077332534,0.030159293,0.29011714,0.04912803,0.055111274,-0.045673873,0.10944537,0.16133907,0.030985862,0.05844675,-0.16880344,-0.27023873,0.05941605,0.3046653,0.12104711,0.017758101,0.14392807,0.0388759
27,-0.35571262,-0.19565421,-0.59199595,0.38529116,0.021449048,-0.30718327,-0.2938371,-0.018427243,-0.68662727,-0.12820505,0.17955367,-0.08285147,-0.3594637,-0.08968844,0.12026806,-0.6709878,0.42310655,-0.13290626,-0.47206137,-0.42939883,-0.03170149,0.43540975,0.4154383,-0.024868635,0.24462919,-0.049161255,-0.6974264,-0.2027434,0.24062327,-0.2524888,0.5859614,-0.27115422,-0.3294873,-0.5938545,-0.14849246,0.06499432,-0.12934522,-0.3094144,-0.17704315,-0.061359663,-0.01809687,-0.347501,-0.07199076,-0.117631115,0.22942394,-0.12731619,-0.33575413,-0.11639384,0.052231688,-0.24847297,0.07561281,-0.1956371,-0.124905184,-0.26094094,0.19403473,0.46062234,0.20218143,0.22438592,-0.45401746,0.19175461,-0.36315963,0.18890682,0.21151324,-0.02490834,-0.0563449,0.19977354,0.06418104,0.39353955,-0.2687683,0.05555058,-0.353806,0.30582795,0.30205122,-0.3901541,-0.36460662,-0.105151266,-0.14687257,-0.060934898,-0.00087016536,-0.038124524,-0.06855937,0.24597794,-0.26567274,0.15172586,0.56673735,-0.079611994,0.14333448,-0.09272375,0.14268747,0.14763771,-0.0024441357,0.2582529,-0.3760833,-0.6217405,0.19826862,0.76417714,0.3274534,-0.007063263,0.42992488,0.111809224
28,-0.24328135,-0.03215279,-0.3703229,0.2415815,0.10806516,-0.178276,-0.18129769,0.0103254905,-0.4009854,-0.1313263,0.12903611,-0.03653908,-0.21402548,-0.010581506,0.07149113,-0.38038298,0.2619694,-0.03241761,-0.32800558,-0.31652844,-0.08812864,0.22091353,0.21107656,-0.028657546,0.1573381,-0.09442512,-0.50515574,-0.22130051,0.1321512,-0.1760525,0.32624134,-0.16787834,-0.20494671,-0.3486402,-0.13260514,-0.0012186606,-0.18673918,-0.10830317,-0.09388012,-0.086256124,-0.027472788,-0.13097912,-0.05453411,-0.013391974,0.1411904,-0.18780726,-0.17794931,-0.07871068,0.020434983,-0.08652722,0.026359295,-0.111632094,-0.03495701,-0.19252767,0.124709085,0.22693782,0.15791066,0.18928453,-0.24350852,0.20579042,-0.2279922,0.10958969,0.1844573,0.04507186,-0.074118964,0.12200874,0.11598207,0.2213362,-0.11910434,-0.017194774,-0.18919528,0.21310812,0.12578744,-0.3091315,-0.19910477,-0.10362068,-0.11456052,-0.07025865,0.06151523,-0.019800134,-0.04085506,0.17709665,-0.108044446,0.039552033,0.4702945,0.028458377,0.19917417,-0.11752941,0.14666502,0.13616847,-0.006857625,0.15096322,-0.23403642,-0.36555943,0.12829742,0.474022,0.22094546,0.02448276,0.2505756,0.12991302
29,-0.3093286,-0.09326246,-0.54539,0.33428532,0.040781513,-0.23525994,-0.2690182,0.07579155,-0.583644,-0.19726959,0.10740802,-0.064249516,-0.2542612,-0.10137111,0.09139934,-0.47843832,0.349091,-0.029970048,-0.3840229,-0.41676286,-0.106603675,0.32037762,0.26719496,-0.094160035,0.20129815,-0.12308687,-0.61986333,-0.31409281,0.23112917,-0.21972154,0.4203839,-0.18380259,-0.2097227,-0.49641263,-0.14230698,0.022297235,-0.23793918,-0.22127625,-0.1511411,-0.11695328,-0.045668136,-0.23067461,-0.022036271,-0.051817417,0.19182035,-0.1959099,-0.16244559,-0.17099923,-0.006048736,-0.14362857,0.08501657,-0.12899081,-0.11895025,-0.18131785,0.10128701,0.28176907,0.19073877,0.188727,-0.3354434,0.22308318,-0.26176572,0.17122263,0.22983463,0.11398402,-0.11629762,0.15195513,0.15234257,0.23965767,-0.21748635,0.001798653,-0.27635378,0.17500336,0.19749248,-0.37789354,-0.25142202,-0.11646884,-0.15452561,-0.12894912,-0.020446952,0.03554302,0.02371769,0.27054414,-0.22474226,0.055536117,0.54897606,0.024429416,0.21577273,-0.10999949,0.16621648,0.16924024,0.017457081,0.1875555,-0.33176404,-0.41927737,0.12618925,0.65209293,0.2500653,0.049367648,0.33259028,0.16617431
30,-0.1619448,-0.047896348,-0.34663126,0.1860355,0.063630156,-0.18609768,-0.19526646,0.03602529,-0.41493767,-0.16405806,0.10248902,-0.00940653,-0.17098297,-0.079197116,0.052527245,-0.26615748,0.2297846,-0.032509565,-0.22245084,-0.2736811,-0.11338549,0.20264702,0.1973804,-0.073899165,0.13716619,-0.1291407,-0.4252259,-0.22256264,0.13932899,-0.1669063,0.32316244,-0.09392746,-0.14811882,-0.30645853,-0.043004345,0.05583858,-0.17603958,-0.1526923,-0.10915505,-0.06871063,-0.028986905,-0.20686856,-0.014414261,-0.07355363,0.15409985,-0.14007007,-0.099342845,-0.12873785,-0.0014834541,-0.12601551,0.04739213,-0.03918808,-0.07622014,-0.09040653,0.080453426,0.15105915,0.116273865,0.10205612,-0.19714065,0.15211844,-0.14372317,0.092912205,0.15960939,0.09491925,-0.09424001,0.10474045,0.115737125,0.12467454,-0.12604599,0.0012511057,-0.18133488,0.09147691,0.06427816,-0.21800037,-0.16634679,-0.093599066,-0.11716089,-0.08551751,0.0066873413,-0.018900948,0.03149725,0.1746658,-0.10921876,0.039356064,0.35963723,0.02414173,0.13664329,-0.059527885,0.13708158,0.12456056,-0.0060963305,0.08849061,-0.24201311,-0.3034464,0.044068057,0.40031904,0.15794706,0.020108877,0.24164647,0.06908881
31,-0.22210799,-0.12509668,-0.64829123,0.39207983,0.10993491,-0.34538606,-0.24512352,-0.08590371,-0.77445996,-0.21453457,0.28454491,0.0020076619,-0.3688367,-0.05990083,0.08748889,-0.6375118,0.4709662,-0.20746937,-0.4702254,-0.37170738,-0.17954347,0.36676988,0.41801044,-0.04645827,0.28472432,-0.17752257,-0.78639317,-0.3311255,0.29962152,-0.32726192,0.6252117,-0.30151752,-0.33580872,-0.58761084,-0.116956845,0.04939198,-0.32568267,-0.2445898,-0.13272029,-0.11924136,-0.030086963,-0.3647626,-0.06017521,-0.06399203,0.26320803,-0.16549788,-0.36870354,-0.14887953,-0.053490814,-0.2519057,0.0492125,-0.11453212,-0.124757744,-0.22256328,0.21582235,0.39479414,0.2750954,0.24697651,-0.40523052,0.17701662,-0.4268914,0.107793696,0.21303272,0.06442327,-0.17064457,0.21539855,0.07654258,0.2983569,-0.14485243,0.0473901,-0.38255158,0.2957529,0.22935578,-0.42532766,-0.3660836,-0.29020652,-0.18552643,-0.019892957,0.07168146,-0.0413018,-0.06979798,0.30660954,-0.119805254,0.06334706,0.7430248,-0.013436891,0.19301048,-0.1506424,0.17982085,0.18245421,-0.066137396,0.1438294,-0.39690384,-0.6129024,0.11166357,0.7421148,0.34096417,0.029189382,0.46030003,0.1412697
32,-0.13885444,-0.012323704,-0.24783528,0.16814005,0.028935766,-0.11109752,-0.11602373,-0.018392015,-0.2638512,-0.053920638,0.09014281,-0.048288703,-0.14008409,-0.018124728,0.053784743,-0.25543374,0.1769058,-0.030939965,-0.23448206,-0.17172277,-0.057234194,0.112846956,0.10274713,-0.015490809,0.079344824,-0.046063974,-0.31242916,-0.14793012,0.08637649,-0.13346742,0.19523384,-0.09224203,-0.077792645,-0.23203583,-0.060868073,-0.04153259,-0.10584544,-0.06223284,-0.048036907,-0.052914437,-0.02566729,-0.08072467,0.019699559,-0.027852664,0.06502164,-0.115507275,-0.12963307,-0.039326027,0.0031213833,-0.031694997,0.0080243135,-0.08049259,-0.024719113,-0.12623382,0.066247895,0.12357504,0.12282177,0.14602222,-0.15727596,0.12328494,-0.1415842,0.05916873,0.06988543,0.015617852,-0.03683307,0.060451254,0.055808067,0.13610642,-0.102824256,-0.0019055189,-0.17320098,0.13487166,0.09701531,-0.20073026,-0.08784681,-0.0712125,-0.061013285,-0.04148411,0.03989197,-0.00024216613,-0.036424026,0.11914825,-0.10638548,0.045233827,0.25606692,-0.0027767224,0.10373624,-0.07986248,0.07026755,0.09307892,-0.004475587,0.08343614,-0.1344265,-0.2118749,0.06091279,0.29467914,0.15370452,0.045888692,0.14135227,0.07832382
33,-0.21218391,-0.064871326,-0.43278134,0.32552853,0.13020734,-0.24492592,-0.09889422,-0.042746272,-0.529905,-0.07246307,0.17788172,-0.065702096,-0.28203776,0.098141104,0.0677848,-0.46260053,0.3483351,-0.07262897,-0.43802804,-0.33792204,-0.041958272,0.24366689,0.27787352,-0.011599688,0.24738389,-0.08253263,-0.5671904,-0.20473291,0.12270704,-0.21534875,0.40942347,-0.19932787,-0.24886072,-0.44919986,-0.1458704,-0.06977784,-0.1877828,-0.08743194,-0.051731765,-0.10018175,-0.07451787,-0.12796867,-0.0769659,-0.03928206,0.17924346,-0.070296854,-0.37407464,0.039731394,-0.004915417,-0.09441068,-0.0069538043,-0.108606376,-0.07854536,-0.30086562,0.29968262,0.3134975,0.22674197,0.2463162,-0.2784575,0.23968118,-0.37299788,0.0393524,0.1339525,-0.053370696,-0.075830124,0.11916347,0.07934395,0.23909767,-0.05122269,0.043179367,-0.22608793,0.26991975,0.1630712,-0.33471534,-0.23868656,-0.2234795,-0.05081497,-0.024987584,0.15936507,-0.06115697,-0.10207156,0.1896206,-0.054739226,0.056924038,0.55258566,-0.07351035,0.15146747,-0.1398351,0.1425976,0.16491967,-0.039760955,0.12535854,-0.20175919,-0.50250864,0.13274156,0.5260351,0.3329,-0.029255727,0.40015447,0.16679569
34,-0.06966203,-0.050513115,-0.18645664,0.14054875,0.032821573,-0.09587125,-0.04045322,-0.042690985,-0.2028589,-0.048729233,0.052230746,-0.026593171,-0.13458626,0.025162758,0.013297723,-0.20537142,0.12895617,-0.0940931,-0.13431297,-0.073175125,-0.03208325,0.14127885,0.1096875,0.0027154472,0.094382845,-0.018959198,-0.2487512,-0.06238612,0.08017116,-0.06155239,0.17946184,-0.12763835,-0.13193354,-0.20769599,-0.059270013,-0.0053245607,-0.09556426,-0.039211158,0.00094089826,-0.060615797,-0.063963,-0.0787131,-0.029481454,0.0076890946,0.074096926,-0.033021715,-0.17061734,0.0022471508,-0.038948454,-0.04569293,0.035443034,-0.012138003,-0.017381387,-0.1270274,0.12969416,0.13470897,0.05344924,0.09878151,-0.15538743,0.054926086,-0.2060682,-0.002912239,0.007877347,0.013660411,-0.02008284,0.053465564,0.016744487,0.07806095,0.007902993,0.046205755,-0.12201387,0.095846236,0.06581124,-0.18272153,-0.10351876,-0.10277568,-0.04473447,-0.0025412845,0.07721318,0.0041221674,-0.019850526,0.067848176,0.025532348,0.012738135,0.24917191,0.010788303,0.024668595,-0.045224853,0.044747233,0.09011673,0.009281291,-0.00032001088,-0.06933037,-0.2300719,0.025071522,0.21015054,0.09361562,0.02133263,0.15241614,0.04723143
35,-0.24654575,-0.11368654,-0.5987272,0.3241991,0.0832512,-0.29579407,-0.27155852,0.038573857,-0.6877051,-0.23083112,0.29642066,-0.043106258,-0.35860422,-0.029680993,0.10409492,-0.50999373,0.40903547,-0.043365974,-0.4433433,-0.43131003,-0.15533295,0.30258244,0.39814052,-0.10808563,0.2314419,-0.19288786,-0.6782371,-0.3506196,0.24365564,-0.32255748,0.51366657,-0.1484789,-0.22415523,-0.46594483,-0.07602889,0.105175525,-0.23364863,-0.2547703,-0.17325363,-0.11677227,0.0044897865,-0.31471542,-0.034610342,-0.055660896,0.21051037,-0.15904014,-0.19802535,-0.13757434,-0.0051740394,-0.18859549,-0.0033135102,-0.14824006,-0.083876036,-0.17138872,0.12536083,0.2887393,0.18855537,0.19680776,-0.3461564,0.2343035,-0.2714883,0.14194477,0.20579575,0.095891364,-0.10142173,0.17941327,0.11811132,0.280499,-0.22702914,-0.0018052002,-0.31083602,0.13552673,0.18473881,-0.2962875,-0.3124755,-0.17573532,-0.14990775,-0.081167415,0.022851035,-0.107312426,0.024562674,0.27865946,-0.21153621,0.05461951,0.60177606,0.044908147,0.2958503,-0.14352956,0.15872203,0.2085283,-0.09499301,0.15117338,-0.35258862,-0.47609794,0.098502494,0.6859386,0.28063273,0.027630208,0.4259758,0.107261896
36,-0.28011402,-0.07610147,-0.5121284,0.3432737,0.06336972,-0.25831336,-0.25306612,0.017666027,-0.6278539,-0.1731319,0.17124425,-0.030850362,-0.30291215,-0.073115736,0.08060396,-0.5103179,0.3827765,-0.07249984,-0.4376117,-0.3931058,-0.12972525,0.30433738,0.31272015,-0.06342856,0.19779553,-0.12849697,-0.6193702,-0.31510907,0.22939412,-0.24573547,0.4506332,-0.18935902,-0.23824432,-0.45233217,-0.10860513,0.01662732,-0.2303753,-0.22506379,-0.1448492,-0.10632923,-0.00954786,-0.22703667,-0.03712224,-0.0734884,0.19629957,-0.18385898,-0.21463318,-0.14498419,-0.0004189916,-0.16138358,0.064047955,-0.09893537,-0.109500065,-0.17576648,0.15072301,0.29701787,0.2171739,0.2223151,-0.34619373,0.21730286,-0.2848278,0.17051394,0.19389479,0.04699792,-0.10896536,0.1677029,0.150485,0.23680691,-0.17072405,-0.00016350548,-0.280999,0.2450044,0.18701753,-0.37373123,-0.28106648,-0.17388636,-0.11360086,-0.08013965,0.030508948,0.009975137,0.005676686,0.26229194,-0.20567791,0.04003984,0.5645424,0.004874902,0.22823676,-0.15823296,0.15876181,0.19737844,-0.021385405,0.18568613,-0.33522317,-0.45799446,0.11332933,0.61062074,0.27934495,0.040413875,0.366897,0.16193931
37,-0.1988197,-0.07861736,-0.44403678,0.24747966,0.04936221,-0.19652876,-0.18235657,0.03740992,-0.46284333,-0.15467452,0.1098012,-0.022974033,-0.24279432,-0.052316487,0.09241848,-0.3912573,0.2893625,-0.046895213,-0.30259132,-0.32090423,-0.07786152,0.250906,0.24641372,-0.059177436,0.180101,-0.091862194,-0.53068763,-0.2817938,0.18378715,-0.18648198,0.35005394,-0.16719449,-0.18798013,-0.3989037,-0.110453375,0.026345765,-0.2208028,-0.15122181,-0.11668941,-0.10245042,-0.056337412,-0.192387,-0.021390393,-0.019238045,0.16080202,-0.16033979,-0.14619581,-0.11837055,-0.02025534,-0.12647398,0.04980684,-0.088008545,-0.09942051,-0.15548047,0.1281425,0.21697836,0.14299873,0.15239763,-0.2765851,0.17852704,-0.22920439,0.10530744,0.17977194,0.09359783,-0.09984089,0.13007644,0.11159861,0.20383231,-0.15520458,0.017110983,-0.22094655,0.13437684,0.15591855,-0.3192892,-0.20711803,-0.12874252,-0.11776216,-0.06003713,0.00084353716,0.011467292,0.017497946,0.20222187,-0.14879052,0.04422458,0.49256778,0.0106667625,0.17901312,-0.07637907,0.11962585,0.113607354,-0.019843211,0.13414027,-0.22997886,-0.36439857,0.1076575,0.5228629,0.20985344,0.059218027,0.27293143,0.11757806
38,-0.24672599,-0.058719918,-0.46309823,0.31763768,0.024866477,-0.21108311,-0.20709682,-0.008198078,-0.52798146,-0.12066091,0.18321858,-0.03317001,-0.2680702,-0.028187543,0.08665507,-0.48578754,0.33775055,-0.08755799,-0.42254093,-0.2741054,-0.13792856,0.25618517,0.2186111,-0.039710198,0.15887186,-0.090062365,-0.59224397,-0.3167498,0.19635259,-0.2241564,0.38473293,-0.22358957,-0.21446462,-0.47217003,-0.13905223,-0.0019502088,-0.2056476,-0.17580317,-0.14192733,-0.114872605,-0.06024549,-0.18296282,-0.014137468,-0.027028149,0.17201893,-0.18093607,-0.18006597,-0.1261398,-0.009312573,-0.12916987,0.061065387,-0.09511545,-0.0881152,-0.22700931,0.115251586,0.26701203,0.20141141,0.2127035,-0.3190449,0.18806542,-0.2531943,0.15517157,0.16520485,0.057761908,-0.06901741,0.116971895,0.083761275,0.2415319,-0.17204261,0.010560758,-0.25202787,0.19845933,0.18915768,-0.35070488,-0.23264252,-0.15373978,-0.15895776,-0.04646959,0.036009423,0.015941752,-0.02145949,0.22690657,-0.16535833,0.02043927,0.52136153,0.017781707,0.18187629,-0.12522742,0.14215049,0.1711515,-0.01778241,0.15494923,-0.27026597,-0.41505107,0.12508085,0.5716791,0.22051,0.06986125,0.26655626,0.11115695
39,-0.09710992,0.0044348305,-0.07602893,0.036931526,0.02573795,-0.040980972,-0.06953594,0.017687738,-0.102380954,-0.039370473,0.027703932,-0.016654836,-0.053931862,-0.032569587,0.0067325127,-0.07738384,0.0559867,0.02560923,-0.07998531,-0.106696725,-0.017960317,0.05276736,0.025312537,-0.010456994,0.03096794,-0.034073465,-0.11236977,-0.063076,0.036354985,-0.06581426,0.069007926,0.011667332,-0.023719458,-0.07048296,-0.0008617211,-0.0011892965,-0.024096316,-0.063646026,-0.032959852,-0.016926145,0.005567199,-0.05007646,0.017903974,-0.03809491,0.040000103,-0.0726546,-0.025950553,-0.025437647,0.033394933,-0.017125932,0.018451408,-0.007993185,0.013122752,-0.03174339,0.008813395,0.025127929,0.036941208,0.05475637,-0.05951047,0.07763374,-0.012726316,0.05845281,0.035717137,0.018062808,-0.0069799004,0.022715922,0.06108267,0.055623237,-0.07718048,-0.019584654,-0.04950268,0.052654315,0.018394139,-0.06864409,-0.025135653,0.0039330083,-0.015930267,-0.051120233,0.009594568,-0.0003590847,0.00329408,0.044218324,-0.07142012,0.037306298,0.08157591,0.021578034,0.057138514,-0.021872813,0.05312659,0.06668523,0.0131549565,0.052237947,-0.075880826,-0.07386038,0.027652645,0.10223046,0.05336101,-0.0004913013,0.062409107,0.026330939
